År;Församlings-kod;Kommun;Församling;Summa, inkl. kyrkoavgift;Summa, exkl. kyrkoavgift;Kommunal-skatt;Landstings-skatt;Begravnings-avgift;Kyrkoavgift
2023;22 83;SOLLEFTEÅ;EDS FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;GRANINGE FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;HELGUMS FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;JUNSELE FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;LÅNGSELE FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;MULTRÅ-SÅNGA FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;RAMSELE-EDSELE FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;RESELE FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;SOLLEFTEÅ FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;ÅDALS-LIDENS FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 83;SOLLEFTEÅ;ÖVERLÄNNÄS FÖRSAMLING;36.408;34.938;23.39;11.29;0.258;1.47
2023;22 84;ÖRNSKÖLDSVIK;ANUNDSJÖ FÖRSAMLING;35.768;34.258;22.71;11.29;0.258;1.51
2023;22 84;ÖRNSKÖLDSVIK;ARNÄS FÖRSAMLING;35.708;34.258;22.71;11.29;0.258;1.45
2023;22 84;ÖRNSKÖLDSVIK;BJÖRNA FÖRSAMLING;35.768;34.258;22.71;11.29;0.258;1.51
2023;22 84;ÖRNSKÖLDSVIK;GIDEÅ-TREHÖRNINGSJÖ FÖRSAMLING;35.708;34.258;22.71;11.29;0.258;1.45
2023;22 84;ÖRNSKÖLDSVIK;GRUNDSUNDA FÖRSAMLING;35.708;34.258;22.71;11.29;0.258;1.45
2023;22 84;ÖRNSKÖLDSVIK;MO FÖRSAMLING;35.768;34.258;22.71;11.29;0.258;1.51
2023;22 84;ÖRNSKÖLDSVIK;NÄTRA FÖRSAMLING;35.768;34.258;22.71;11.29;0.258;1.51
2023;22 84;ÖRNSKÖLDSVIK;SIDENSJÖ FÖRSAMLING;35.768;34.258;22.71;11.29;0.258;1.51
2023;22 84;ÖRNSKÖLDSVIK;SJÄLEVADS FÖRSAMLING;35.768;34.258;22.71;11.29;0.258;1.51
2023;22 84;ÖRNSKÖLDSVIK;SKORPEDS FÖRSAMLING;35.768;34.258;22.71;11.29;0.258;1.51
2023;22 84;ÖRNSKÖLDSVIK;ÖRNSKÖLDSVIKS FÖRSAMLING;35.708;34.258;22.71;11.29;0.258;1.45
2023;23 03;RAGUNDA;BORGVATTNETS FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 03;RAGUNDA;FORS FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 03;RAGUNDA;RAGUNDA FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 03;RAGUNDA;STUGUNS FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 05;BRÄCKE;BRÄCKE-NYHEMS FÖRSAMLING;36.848;35.348;23.39;11.70;0.258;1.50
2023;23 05;BRÄCKE;HÄLLESJÖ-HÅSJÖ FÖRSAMLING;36.848;35.348;23.39;11.70;0.258;1.50
2023;23 05;BRÄCKE;REVSUND, SUNDSJÖ, BODSJÖ FÖRSAMLING;36.848;35.348;23.39;11.70;0.258;1.50
2023;23 09;KROKOM;ALSENS FÖRSAMLING;35.54;34.128;22.17;11.70;0.258;1.412
2023;23 09;KROKOM;ASPÅS FÖRSAMLING;35.54;34.128;22.17;11.70;0.258;1.412
2023;23 09;KROKOM;FÖLLINGEBYGDENS FÖRSAMLING;35.54;34.128;22.17;11.70;0.258;1.412
2023;23 09;KROKOM;NÄSKOTTS FÖRSAMLING;35.54;34.128;22.17;11.70;0.258;1.412
2023;23 09;KROKOM;OFFERDALS FÖRSAMLING;35.54;34.128;22.17;11.70;0.258;1.412
2023;23 09;KROKOM;RÖDÖNS FÖRSAMLING;35.54;34.128;22.17;11.70;0.258;1.412
2023;23 09;KROKOM;ÅS FÖRSAMLING;35.54;34.128;22.17;11.70;0.258;1.412
2023;23 13;STRÖMSUND;BODUMS FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 13;STRÖMSUND;FJÄLLSJÖ FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 13;STRÖMSUND;FROSTVIKENS FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 13;STRÖMSUND;GÅXSJÖ FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 13;STRÖMSUND;HAMMERDALS FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 13;STRÖMSUND;STRÖM-ALANÄS FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 13;STRÖMSUND;TÅSJÖ FÖRSAMLING;36.678;35.178;23.22;11.70;0.258;1.50
2023;23 21;ÅRE;KALLS FÖRSAMLING;35.578;34.178;22.22;11.70;0.258;1.40
2023;23 21;ÅRE;UNDERSÅKERS FÖRSAMLING;35.578;34.178;22.22;11.70;0.258;1.40
2023;23 21;ÅRE;VÄSTRA STORSJÖBYGDENS FÖRSAMLING;35.578;34.178;22.22;11.70;0.258;1.40
2023;23 21;ÅRE;ÅRE FÖRSAMLING;35.578;34.178;22.22;11.70;0.258;1.40
2023;23 26;BERG;BERGS FÖRSAMLING;35.978;34.478;22.52;11.70;0.258;1.50
2023;23 26;BERG;HACKÅS FÖRSAMLING;35.978;34.478;22.52;11.70;0.258;1.50
2023;23 26;BERG;HEDEBYGDENS FÖRSAMLING;36.328;34.478;22.52;11.70;0.258;1.85
2023;23 26;BERG;OVIKEN-MYSSJÖ FÖRSAMLING;35.978;34.478;22.52;11.70;0.258;1.50
2023;23 26;BERG;RÄTAN-KLÖVSJÖ FÖRSAMLING;35.978;34.478;22.52;11.70;0.258;1.50
2023;23 26;BERG;ÅSARNE FÖRSAMLING;35.978;34.478;22.52;11.70;0.258;1.50
2023;23 61;HÄRJEDALEN;HEDEBYGDENS FÖRSAMLING;36.278;34.428;22.47;11.70;0.258;1.85
2023;23 61;HÄRJEDALEN;SVEGSBYGDENS FÖRSAMLING;36.278;34.428;22.47;11.70;0.258;1.85
2023;23 61;HÄRJEDALEN;TÄNNÄS-LJUSNEDALS FÖRSAMLING;36.278;34.428;22.47;11.70;0.258;1.85
2023;23 61;HÄRJEDALEN;YTTERHOGDALS, ÖVERHOGDALS O ÄNGERSJÖ;36.278;34.428;22.47;11.70;0.258;1.85
2023;23 80;ÖSTERSUND;BRUNFLO FÖRSAMLING;35.478;33.978;22.02;11.70;0.258;1.50
2023;23 80;ÖSTERSUND;FRÖSÖ, SUNNE OCH NORDERÖ FÖRSAMLING;35.178;33.978;22.02;11.70;0.258;1.20
2023;23 80;ÖSTERSUND;HÄGGENÅS-LIT-KYRKÅS FÖRSAMLING;35.278;33.978;22.02;11.70;0.258;1.30
2023;23 80;ÖSTERSUND;LOCKNE FÖRSAMLING;35.478;33.978;22.02;11.70;0.258;1.50
2023;23 80;ÖSTERSUND;MARIEBY FÖRSAMLING;35.478;33.978;22.02;11.70;0.258;1.50
2023;23 80;ÖSTERSUND;NÄS FÖRSAMLING;35.478;33.978;22.02;11.70;0.258;1.50
2023;23 80;ÖSTERSUND;ÖSTERSUNDS FÖRSAMLING;35.148;33.978;22.02;11.70;0.258;1.17
2023;24 01;NORDMALING;NORDMALINGS FÖRSAMLING;35.958;34.858;23.25;11.35;0.258;1.10
2023;24 03;BJURHOLM;BJURHOLMS FÖRSAMLING;35.768;34.758;23.15;11.35;0.258;1.01
2023;24 04;VINDELN;VINDELNS FÖRSAMLING;36.428;35.208;23.60;11.35;0.258;1.22
2023;24 09;ROBERTSFORS;BYGDEÅ FÖRSAMLING;35.928;34.758;23.15;11.35;0.258;1.17
2023;24 17;NORSJÖ;NORSJÖ FÖRSAMLING;36.058;34.958;23.35;11.35;0.258;1.10
2023;24 18;MALÅ;MALÅ FÖRSAMLING;36.308;34.958;23.35;11.35;0.258;1.35
2023;24 21;STORUMAN;STENSELE FÖRSAMLING;36.008;34.708;23.10;11.35;0.258;1.30
2023;24 21;STORUMAN;TÄRNA FÖRSAMLING;36.158;34.708;23.10;11.35;0.258;1.45
2023;24 22;SORSELE;SORSELE FÖRSAMLING;36.558;35.208;23.60;11.35;0.258;1.35
2023;24 25;DOROTEA;DOROTEA-RISBÄCKS FÖRSAMLING;36.708;35.408;23.80;11.35;0.258;1.30
2023;24 60;VÄNNÄS;VÄNNÄS FÖRSAMLING;35.968;34.958;23.35;11.35;0.258;1.01
2023;24 62;VILHELMINA;VILHELMINA FÖRSAMLING;36.308;35.008;23.40;11.35;0.258;1.30
2023;24 63;ÅSELE;ÅSELE-FREDRIKA FÖRSAMLING;36.508;35.208;23.60;11.35;0.258;1.30
2023;24 80;UMEÅ;HOLMSUNDS FÖRSAMLING;35.528;34.408;22.80;11.35;0.258;1.12
2023;24 80;UMEÅ;HÖRNEFORS FÖRSAMLING;35.558;34.408;22.80;11.35;0.258;1.15
2023;24 80;UMEÅ;SÄVAR-HOLMÖNS FÖRSAMLING;35.623;34.408;22.80;11.35;0.258;1.215
2023;24 80;UMEÅ;TAVELSJÖ FÖRSAMLING;35.418;34.408;22.80;11.35;0.258;1.01
2023;24 80;UMEÅ;TEGS FÖRSAMLING;35.418;34.408;22.80;11.35;0.258;1.01
2023;24 80;UMEÅ;UMEÅ LANDSFÖRSAMLING;35.418;34.408;22.80;11.35;0.258;1.01
2023;24 80;UMEÅ;UMEÅ MARIA FÖRSAMLING;35.418;34.408;22.80;11.35;0.258;1.01
2023;24 80;UMEÅ;UMEÅ STADSFÖRSAMLING;35.418;34.408;22.80;11.35;0.258;1.01
2023;24 80;UMEÅ;ÅLIDHEMS FÖRSAMLING;35.418;34.408;22.80;11.35;0.258;1.01
2023;24 81;LYCKSELE;LYCKSELE FÖRSAMLING;35.958;34.658;23.05;11.35;0.258;1.30
2023;24 82;SKELLEFTEÅ;BUREÅ FÖRSAMLING;35.458;34.208;22.60;11.35;0.258;1.25
2023;24 82;SKELLEFTEÅ;BURTRÄSKS FÖRSAMLING;35.488;34.208;22.60;11.35;0.258;1.28
2023;24 82;SKELLEFTEÅ;BYSKE-FÄLLFORS FÖRSAMLING;35.268;34.208;22.60;11.35;0.258;1.06
2023;24 82;SKELLEFTEÅ;JÖRN-BOLIDENS FÖRSAMLING;35.268;34.208;22.60;11.35;0.258;1.06
2023;24 82;SKELLEFTEÅ;KÅGEDALENS FÖRSAMLING;35.268;34.208;22.60;11.35;0.258;1.06
2023;24 82;SKELLEFTEÅ;LÖVÅNGERS FÖRSAMLING;35.488;34.208;22.60;11.35;0.258;1.28
2023;24 82;SKELLEFTEÅ;SKELLEFTEÅ LANDSFÖRSAMLING;35.268;34.208;22.60;11.35;0.258;1.06
2023;24 82;SKELLEFTEÅ;SKELLEFTEÅ S:T OLOVS FÖRSAMLING;35.268;34.208;22.60;11.35;0.258;1.06
2023;24 82;SKELLEFTEÅ;SKELLEFTEÅ S:T ÖRJANS FÖRSAMLING;35.438;34.208;22.60;11.35;0.258;1.23
2023;25 05;ARVIDSJAUR;ARVIDSJAURS FÖRSAMLING;35.648;34.398;22.80;11.34;0.258;1.25
2023;25 06;ARJEPLOG;ARJEPLOGS FÖRSAMLING;36.348;35.098;23.50;11.34;0.258;1.25
2023;25 10;JOKKMOKK;JOKKMOKKS FÖRSAMLING;35.848;34.548;22.95;11.34;0.258;1.30
2023;25 13;ÖVERKALIX;ÖVERKALIX FÖRSAMLING;35.498;34.398;22.80;11.34;0.258;1.10
2023;25 14;KALIX;KALIX FÖRSAMLING;35.128;34.148;22.55;11.34;0.258;0.98
2023;25 18;ÖVERTORNEÅ;ÖVERTORNEÅ FÖRSAMLING;34.548;33.348;21.75;11.34;0.258;1.20
2023;25 21;PAJALA;PAJALA FÖRSAMLING;36.255;34.998;23.40;11.34;0.258;1.257
2023;25 23;GÄLLIVARE;GÄLLIVARE FÖRSAMLING;34.968;34.148;22.55;11.34;0.258;0.82
2023;25 60;ÄLVSBYN;ÄLVSBY FÖRSAMLING;35.058;34.048;22.45;11.34;0.258;1.01
2023;25 80;LULEÅ;LULEÅ DOMKYRKOFÖRSAMLING;35.068;34.098;22.50;11.34;0.258;0.97
2023;25 80;LULEÅ;NEDERLULEÅ FÖRSAMLING;35.028;34.098;22.50;11.34;0.258;0.93
2023;25 80;LULEÅ;RÅNEÅ FÖRSAMLING;35.318;34.098;22.50;11.34;0.258;1.22
2023;25 81;PITEÅ;HORTLAX FÖRSAMLING;34.868;33.848;22.25;11.34;0.258;1.02
2023;25 81;PITEÅ;NORRFJÄRDENS FÖRSAMLING;34.878;33.848;22.25;11.34;0.258;1.03
2023;25 81;PITEÅ;PITEÅ FÖRSAMLING;34.768;33.848;22.25;11.34;0.258;0.92
2023;25 82;BODEN;EDEFORS FÖRSAMLING;35.148;34.198;22.60;11.34;0.258;0.95
2023;25 82;BODEN;GUNNARSBYNS FÖRSAMLING;35.148;34.198;22.60;11.34;0.258;0.95
2023;25 82;BODEN;SÄVASTS FÖRSAMLING;35.148;34.198;22.60;11.34;0.258;0.95
2023;25 82;BODEN;ÖVERLULEÅ FÖRSAMLING;35.148;34.198;22.60;11.34;0.258;0.95
2023;25 83;HAPARANDA;HAPARANDA FÖRSAMLING;35.128;34.098;22.50;11.34;0.258;1.03
2023;25 84;KIRUNA;JUKKASJÄRVI FÖRSAMLING;35.638;34.648;23.05;11.34;0.258;0.99
2023;25 84;KIRUNA;KARESUANDO FÖRSAMLING;35.638;34.648;23.05;11.34;0.258;0.99
2023;25 84;KIRUNA;VITTANGI FÖRSAMLING;35.638;34.648;23.05;11.34;0.258;0.99
